#{"t_start": 1754198174.1513555, "env_id": "None"}
r,l,t
30.279255,131,9289.369041
34.732132,126,9289.437853
26.963127,123,9289.49764
29.340975,129,9289.564344
38.528793,132,9289.629014
35.51503,133,9289.697714
35.79019,129,9289.762608
28.985168,127,9289.829135
35.72425,131,9289.902772
30.4519,130,9289.96985
31.061216,134,9290.039339
35.643806,130,9290.111793
36.54626,132,9291.050173
30.361292,136,9291.120475
36.613525,131,9291.19008
29.933958,129,9291.255166
32.275116,121,9291.313977
38.948944,136,9291.379513
35.69462,131,9291.455041
35.94988,130,9291.521774
27.615211,126,9291.587377
36.09839,131,9291.65575
36.019493,128,9291.717649
28.10675,126,9291.782021
37.22363,135,9291.853022
38.133163,133,9291.921225
28.932241,128,9291.990119
34.916973,133,9292.059845
36.357845,130,9293.074846
29.51759,131,9293.145514
30.383198,126,9293.214282
31.903465,129,9293.287924
36.21873,132,9293.359394
34.464657,124,9293.422645
40.62751,139,9293.506839
27.202368,123,9293.567644
34.02403,128,9293.631932
35.651695,129,9293.702329
29.098902,131,9293.774689
31.70886,130,9293.855668
33.6575,126,9293.924841
33.647816,136,9294.011984
31.629183,137,9294.09239
29.889526,128,9294.168592
33.310814,135,9295.162931
37.40086,133,9295.231418
34.33485,129,9295.297132
32.38112,133,9295.362985
36.925426,133,9295.436916
31.157745,129,9295.505677
37.71727,135,9295.579662
35.803463,129,9295.646259
27.979353,123,9295.712379
37.04833,132,9295.775681
36.176144,130,9295.84036
35.83554,131,9295.908712
36.262154,130,9295.973163
28.82116,127,9296.043183
28.871836,128,9296.112023
31.047476,134,9297.048079
30.77512,133,9297.11945
34.143658,123,9297.183803
29.34477,127,9297.248736
36.17497,131,9297.31702
30.572983,134,9297.390745
30.361012,132,9297.464709
36.11107,131,9297.529772
34.598415,133,9297.595325
30.059172,133,9297.663225
33.881138,133,9297.732197
29.676153,131,9297.800164
28.420164,129,9298.582025
29.048246,129,9298.646636
37.91746,133,9298.717321
30.340624,132,9298.784801
73.2016,299,9299.767396
99.07665,299,9299.928577
52.47443,174,9300.029061
42.494686,172,9300.125817
49.537834,173,9300.213366
54.822098,187,9300.318324
45.173687,183,9300.41938
40.528496,169,9300.52476
84.03389,299,9300.693531
44.867176,155,9301.673377
23.71643,92,9301.726545
22.020554,92,9301.777801
21.876669,92,9301.826917
27.43555,92,9301.87324
22.406971,92,9301.921605
26.594969,91,9301.966921
30.505457,92,9302.014894
27.715746,92,9302.063623
21.912245,92,9302.111994
27.81583,92,9302.160239
30.53383,91,9302.206442
23.058477,92,9302.2543
29.800905,92,9302.301762
21.885826,92,9302.352698
31.04377,92,9302.404891
22.087004,92,9302.448573
26.113106,92,9302.498207
30.753248,92,9302.547664
25.109426,92,9302.607196
31.405468,92,9302.658084
22.58729,92,9302.708185
22.692171,92,9302.752405
23.645823,92,9303.674738
30.96966,92,9303.724119
26.041224,92,9303.773253
22.292028,92,9303.818783
28.34628,92,9303.873701
30.797897,92,9303.91826
28.069927,92,9303.971004
27.466845,92,9304.013941
21.722605,91,9304.06032
28.14801,92,9304.108593
21.915876,92,9304.157952
31.036545,92,9304.20508
30.786736,92,9304.250048
22.55546,92,9304.293254
21.891584,92,9304.339644
21.897121,92,9304.390499
22.054781,92,9304.437169
22.15692,92,9304.486255
23.141064,92,9304.537507
27.41969,91,9304.590326
22.12749,91,9304.639906
31.201658,91,9304.691352
22.526228,92,9305.646508
23.302574,92,9305.694713
30.597164,92,9305.744703
23.671753,91,9305.794251
24.63594,91,9305.842134
23.723469,92,9305.890356
26.653925,92,9305.935598
21.933165,92,9305.983945
21.885695,92,9306.030005
31.001951,91,9306.074654
30.982876,92,9306.121192
28.279943,92,9306.168399
23.191563,92,9306.217165
30.234163,91,9306.26589
22.24519,92,9306.312304
21.855646,92,9306.36106
22.434683,91,9306.413389
23.201574,91,9306.456891
22.118078,92,9306.50734
29.211725,92,9306.556445
29.261303,92,9306.612027
26.597424,92,9306.657218
25.361336,92,9307.571599
26.312937,92,9307.6228
30.569895,92,9307.676433
26.768791,92,9307.729552
22.204626,92,9307.776932
23.050053,92,9307.824374
24.228094,92,9307.871345
30.780964,92,9307.922198
21.968763,92,9307.972061
21.93768,92,9308.019388
30.841303,92,9308.065141
21.982206,92,9308.111703
30.109911,92,9308.159517
21.892914,92,9308.209167
30.789669,92,9308.826963
22.341259,92,9308.880955
23.395515,92,9308.931589
28.713823,92,9308.991052
30.705208,92,9309.041119
21.945576,92,9309.092508
30.473362,92,9309.136902
26.590755,92,9309.182012
30.508842,92,9309.966195
23.018717,98,9310.018403
22.918844,97,9310.069957
23.644506,99,9310.121917
23.056759,98,9310.175336
28.27291,100,9310.223197
31.85486,99,9310.274252
30.076252,95,9310.329395
31.034468,97,9310.38015
24.689686,99,9310.432778
23.78227,100,9310.484771
23.679348,99,9310.537616
24.860708,96,9310.592427
24.246183,100,9310.64428
26.502127,101,9310.704127
30.31297,97,9310.753927
31.904129,101,9310.800369
31.002989,100,9310.854922
33.55551,103,9310.923295
23.037205,98,9310.989039
31.80625,99,9311.043853
24.08216,98,9311.991175
22.927006,95,9312.039865
24.999994,94,9312.089286
22.913244,95,9312.135401
22.53841,94,9312.187898
23.50911,95,9312.242169
21.771044,93,9312.294137
29.160208,95,9312.340766
25.974785,96,9312.39143
23.048794,96,9312.43998
25.226295,95,9312.487244
27.147434,96,9312.531643
25.703465,96,9312.585389
22.691994,96,9312.635555
30.276737,98,9312.692191
28.602945,94,9312.74189
23.54063,92,9312.788648
22.936104,95,9312.83948
30.123405,94,9312.885437
22.185083,94,9312.935676
25.67853,97,9312.988256
28.171247,96,9313.037497
23.272263,93,9313.967157
24.198254,94,9314.023285
22.449865,95,9314.076242
21.671757,91,9314.124867
22.653416,93,9314.17117
31.586855,95,9314.224253
22.61134,93,9314.268641
24.840517,93,9314.315161
26.159027,94,9314.363029
22.3676,92,9314.410869
28.412521,93,9314.459231
25.886936,95,9314.508546
23.437906,94,9314.557273
26.664595,93,9314.60652
30.905241,93,9314.6581
22.440104,95,9314.708957
21.637293,92,9314.756302
24.597795,94,9314.805337
32.296658,97,9314.857584
29.986795,92,9314.905507
22.336828,94,9314.953357
31.509823,95,9315.003865
30.316423,94,9315.979852
23.027035,94,9316.028799
26.81156,95,9316.086833
31.065422,95,9316.136473
25.525028,92,9316.182019
30.782019,94,9316.233226
30.378002,94,9316.282285
23.212051,93,9316.330064
23.468143,94,9316.379791
24.60277,93,9316.42566
30.764938,92,9316.469233
23.215256,93,9316.514918
22.079096,93,9316.565556
25.32683,95,9316.622592
31.45109,96,9316.671955
26.017782,94,9316.716052
23.710701,94,9316.765075
28.132778,92,9316.814452
27.343988,94,9316.863565
22.292345,92,9316.913206
24.386929,96,9316.96538
22.521149,94,9317.975808
26.65442,106,9318.042675
21.740257,96,9318.0984
27.790594,95,9318.146593
27.91268,99,9318.198855
23.602951,105,9318.253833
28.105207,101,9318.304482
23.676031,108,9318.365859
25.712097,104,9318.416718
28.32975,101,9318.470952
22.419195,98,9318.52072
25.74369,100,9319.177708
31.350677,108,9319.234387
21.790201,95,9319.287023
25.650265,104,9319.339992
24.285507,106,9319.391514
24.297945,109,9319.445799
25.43543,100,9319.502654
29.232084,101,9319.553255
29.194515,98,9319.612234
29.142908,103,9319.665758
27.710384,96,9320.522498
25.248268,105,9320.575035
30.73963,105,9320.636442
27.596878,96,9320.686318
28.959791,101,9320.735795
24.058514,105,9320.790663
22.918533,96,9320.844208
26.495003,95,9320.894728
22.114748,97,9320.948981
25.933378,98,9321.005263
28.354631,98,9321.055471
26.776041,92,9321.103328
22.921036,102,9321.158566
31.789944,108,9321.220693
22.47726,100,9321.275209
29.237764,102,9321.328336
23.091852,101,9321.379655
29.207966,103,9321.431346
28.916204,100,9321.481061
23.625559,105,9321.541268
23.792965,92,9322.504114
22.361177,94,9322.554223
25.443943,101,9322.612344
23.131702,91,9322.669151
28.131744,102,9322.723886
23.602337,98,9322.775205
22.063238,95,9322.832803
29.482544,103,9322.88516
22.944544,104,9322.93849
26.786575,100,9322.989856
22.352602,99,9323.041835
29.147326,99,9323.090955
23.204124,99,9323.144566
22.519518,100,9323.19872
24.039333,95,9323.25892
23.723166,98,9323.308263
22.501013,100,9323.360104
29.557981,104,9323.415153
30.330406,102,9323.468646
30.140886,105,9323.523072
26.80561,91,9323.573097
23.538376,72,9324.612998
18.534912,72,9324.655037
19.731655,68,9324.697217
19.972412,69,9324.7325
20.49108,66,9324.766366
16.331245,67,9324.803193
18.479948,68,9324.840356
20.137117,68,9324.877075
17.738272,69,9324.913306
17.870678,70,9324.953902
16.658691,69,9324.990362
16.793995,70,9325.02904
16.875877,70,9325.068094
22.513374,67,9325.103717
16.529459,67,9325.139371
16.620226,70,9325.178788
16.9913,68,9325.215863
23.82579,70,9325.25316
23.66015,70,9325.29525
21.746489,71,9325.332752
16.407566,67,9325.368058
16.79799,69,9325.407414
21.210415,64,9325.439691
16.695263,70,9325.474326
17.086096,70,9325.511717
16.829618,69,9325.546932
20.659876,70,9325.580918
16.66788,68,9325.615289
17.396654,73,9325.654775
17.273767,72,9326.60625
16.1685,67,9326.646474
21.550388,70,9326.682468
23.592606,69,9326.72299
19.383017,69,9326.761242
16.918726,69,9326.797648
24.642454,73,9326.840874
17.8484,74,9326.876052
18.534225,69,9326.911511
17.585405,69,9326.946738
19.022161,71,9326.98431
16.929846,72,9327.021676
17.268461,73,9327.066986
16.490076,66,9327.09848
16.527918,70,9327.136787
19.951927,72,9327.172201
16.637682,68,9327.206466
19.228294,70,9327.241002
22.558365,67,9327.276399
17.22007,70,9327.311466
22.926468,69,9327.34795
23.458948,69,9327.386129
19.562376,71,9327.421472
23.359632,69,9327.459839
17.932598,70,9327.495888
19.043278,70,9327.530889
19.602127,74,9327.569252
21.526072,74,9327.611815
22.181461,70,9327.649124
20.746622,70,9327.687977
15.963096,65,9328.644794
16.81864,71,9328.682536
18.012087,70,9328.722218
20.042297,72,9328.762212
22.338898,66,9328.796777
18.593588,76,9328.83361
23.66535,69,9328.872337
15.998593,66,9328.907636
22.631096,68,9328.942825
15.468911,64,9328.97611
16.601122,69,9329.013004
17.76169,65,9329.464437
21.821938,65,9329.515778
15.857668,65,9329.555169
18.15351,73,9329.593904
19.201855,68,9329.629973
22.274548,64,9329.663625
22.669914,67,9329.697452
18.605127,68,9329.731082
18.735523,68,9329.773926
21.389906,72,9329.811055
23.206736,68,9329.845012
16.85668,71,9329.882359
18.97043,71,9329.91866
22.578833,70,9329.959916
18.488707,71,9329.998547
20.01668,71,9330.036451
16.666578,69,9330.069981
19.297596,70,9330.107453
23.030092,68,9330.144264
19.267223,58,9330.988061
14.275762,55,9331.017565
15.327894,56,9331.047689
18.054203,57,9331.076262
18.777657,56,9331.10682
15.446126,56,9331.135311
23.881187,55,9331.162724
15.3361025,56,9331.192174
14.257164,55,9331.219925
14.418876,56,9331.24814
16.525679,57,9331.27608
18.008022,56,9331.308896
14.723555,56,9331.336265
24.11132,56,9331.362958
16.754469,56,9331.393747
14.845186,56,9331.423719
15.195448,56,9331.452703
19.477228,56,9331.489653
17.036146,56,9331.520193
24.648718,57,9331.550916
14.725453,57,9331.579115
15.180926,55,9331.609099
16.403418,56,9331.640151
17.285536,56,9331.668849
16.128073,56,9331.696272
14.962529,56,9331.728844
18.704264,56,9331.764701
14.536633,56,9331.79267
15.046178,56,9331.821469
15.025758,56,9331.84963
24.250937,56,9331.876879
14.415886,56,9331.905675
14.921335,56,9331.939884
19.35217,55,9331.968901
14.986608,55,9331.997491
14.465003,56,9332.026961
16.049715,57,9332.943722
24.173227,60,9332.976815
24.639194,59,9333.011213
24.637817,59,9333.043056
14.778566,58,9333.075769
18.928068,59,9333.109524
16.064466,59,9333.140846
15.327787,59,9333.171882
15.685477,60,9333.202852
16.404276,60,9333.234418
24.414078,58,9333.265567
23.602657,60,9333.296423
25.075384,59,9333.32561
18.789331,59,9333.357552
14.866852,58,9333.389943
20.232523,60,9333.4215
15.4796715,59,9333.458287
16.951733,61,9333.489909
17.71818,59,9333.523172
16.531,58,9333.556505
21.028511,59,9333.587355
15.702722,59,9333.618379
24.575794,58,9333.650566
15.386259,59,9333.683359
16.274849,60,9333.71821
15.386886,58,9333.751954
14.694124,57,9333.782984
23.465124,59,9333.81381
16.314163,59,9333.846105
17.440964,59,9333.87742
24.80842,59,9333.906682
15.467068,60,9333.935417
20.163017,59,9333.965666
17.039602,60,9333.996284
24.706726,59,9334.027122
15.784886,59,9334.992554
15.619182,60,9335.026242
15.226444,59,9335.056005
16.31049,59,9335.086365
21.181786,60,9335.117927
15.099044,59,9335.151194
22.148994,60,9335.181769
19.885262,60,9335.213463
16.446203,60,9335.244598
18.314602,61,9335.275387
15.774132,60,9335.307533
15.888429,60,9335.338022
15.724616,60,9335.372252
15.485729,61,9335.404822
16.53702,60,9335.433843
14.871495,59,9335.473027
14.697276,58,9335.501592
16.871042,61,9335.530903
17.792566,60,9335.560052
20.003244,60,9335.595675
21.174385,60,9335.627835
14.976816,59,9335.661458
15.234281,58,9335.692601
16.351072,60,9335.724161
20.324282,61,9335.763031
16.672832,61,9335.795121
21.143559,59,9335.82424
17.260256,61,9335.85529
16.082932,60,9335.885846
15.735349,61,9335.917805
15.448817,59,9335.949423
19.187614,59,9335.979889
16.22613,61,9336.009861
15.943336,60,9336.041693
15.234777,60,9336.935123
22.852072,59,9336.96611
24.55758,58,9336.996224
16.75721,59,9337.031424
15.716639,59,9337.066068
23.57676,58,9337.095471
15.37033,58,9337.122819
25.055304,58,9337.15412
15.750674,59,9337.18733
17.138126,59,9337.218615
17.894012,59,9337.247899
17.197033,59,9337.277735
16.141178,59,9337.307516
18.599228,58,9337.339729
23.324923,59,9337.379902
21.093508,58,9337.408884
24.495102,58,9337.438508
15.04863,58,9337.470933
16.052353,58,9337.504202
15.75317,58,9337.53248
18.830988,58,9337.562234
14.8451395,58,9337.59257
15.633411,59,9337.620389
16.495152,59,9337.652402
15.174051,59,9337.692778
23.286245,58,9337.723548
20.993431,59,9337.754189
16.396912,60,9337.786569
15.604725,60,9337.822761
24.543625,58,9337.858652
15.972099,58,9337.890114
16.542212,59,9337.920172
15.460036,59,9337.951338
15.173213,58,9337.982647
14.956246,58,9338.013683
20.707245,59,9338.885561
15.597471,57,9338.920052
17.04475,58,9338.950087
23.78742,57,9338.978484
17.509596,58,9339.007252
15.165751,58,9339.035322
16.043896,58,9339.06742
20.440868,58,9339.101232
15.532285,58,9339.134116
22.889183,58,9339.55965
17.86476,58,9339.588535
15.057001,58,9339.615179
17.82436,58,9339.644801
16.854471,59,9339.676458
21.348112,58,9339.706842
25.007784,58,9339.736487
17.723501,58,9339.768941
24.641846,58,9339.800861
17.160673,58,9339.831589
15.181367,58,9339.861917
15.080531,58,9339.892723
15.113864,58,9339.92283
16.512964,58,9339.951965
16.211695,58,9339.98341
15.31291,58,9340.011248
22.727282,58,9340.041174
19.110254,58,9340.070968
21.082249,58,9340.099298
15.641613,58,9340.127476
23.839464,58,9340.155757
14.828115,58,9340.183424
15.104168,58,9340.214576
24.807795,58,9340.245204
16.513124,59,9340.282568
18.049294,58,9340.312937
15.734115,59,9341.110435
15.990415,59,9341.14861
17.454048,61,9341.185394
15.5854225,60,9341.215816
19.173046,60,9341.24569
23.732233,61,9341.27693
14.904127,58,9341.308892
15.052423,59,9341.340347
15.714712,60,9341.370829
23.155819,58,9341.401823
23.822096,59,9341.433123
15.239243,59,9341.463776
24.261625,61,9341.494319
18.455074,62,9341.527479
16.022259,61,9341.558158
19.66455,60,9341.590058
18.910784,60,9341.619777
15.438876,59,9341.649588
16.122244,60,9341.683168
22.956818,59,9341.713042
16.41267,59,9341.743159
16.472115,60,9341.773549
16.450003,60,9341.80845
14.882024,59,9341.840781
20.58451,61,9341.874607
23.43756,59,9341.906845
15.483104,59,9341.938946
23.336687,60,9341.973426
15.67392,60,9342.003437
15.159051,59,9342.038473
15.322678,60,9342.071208
14.575698,57,9342.09927
16.441462,61,9342.131644
14.970457,58,9342.163411
15.701739,58,9342.194499
19.022493,60,9343.10107
16.334543,59,9343.132866
18.004816,60,9343.162736
15.788609,58,9343.196085
19.218273,59,9343.230351
21.163116,58,9343.260475
15.736246,61,9343.293299
15.530598,60,9343.325989
16.38398,59,9343.362123
23.460537,60,9343.395852
16.393148,59,9343.430158
18.807804,59,9343.462325
16.032797,61,9343.495801
15.406157,60,9343.529274
15.375398,59,9343.558744
16.93046,59,9343.593609
15.827967,60,9343.623249
14.826231,58,9343.652047
24.050955,60,9343.681856
15.194889,59,9343.712644
15.090934,59,9343.745523
15.318866,60,9343.780148
15.124524,59,9343.810816
15.498163,60,9343.844627
15.73205,60,9343.87987
15.398859,60,9343.911245
22.29924,60,9343.940696
23.459383,59,9343.97147
15.294839,60,9344.00157
16.421673,59,9344.031319
19.167889,60,9344.065416
15.155982,59,9344.09675
15.400726,59,9344.127215
23.734257,59,9344.157496
16.528934,58,9345.083504
16.164843,57,9345.114073
16.462334,57,9345.142213
19.726412,57,9345.170188
19.764164,58,9345.201385
14.897762,57,9345.234084
24.939335,57,9345.267302
15.368767,58,9345.301713
15.540093,58,9345.333328
15.5921335,57,9345.362742
15.253815,57,9345.391073
24.67194,57,9345.422606
14.736623,57,9345.451746
15.030705,58,9345.485335
22.029348,57,9345.51399
15.05853,57,9345.541801
15.589545,57,9345.569898
22.02091,57,9345.599186
14.866129,57,9345.630443
16.683277,57,9345.661163
17.570614,58,9345.690928
16.230846,57,9345.718917
14.897972,57,9345.74864
14.777787,57,9345.777201
16.51726,58,9345.807813
19.961452,58,9345.837844
24.974081,58,9345.875378
14.933332,57,9345.907065
15.444482,57,9345.938639
15.236928,57,9345.968514
15.110967,57,9345.99821
15.128214,57,9346.028533
17.094465,58,9346.05945
17.032616,57,9346.086873
24.657797,57,9346.113492
22.108616,57,9346.142226
15.085183,56,9347.016131
24.22777,56,9347.043833
19.080225,58,9347.072843
14.618694,56,9347.101044
17.141571,56,9347.130122
16.46271,55,9347.16229
23.000889,56,9347.192963
16.312855,56,9347.222466
22.787596,56,9347.253617
19.126644,56,9347.28234
17.06133,56,9347.313112
15.519084,56,9347.346789
24.28149,56,9347.381618
14.541451,56,9347.41114
14.598522,56,9347.437474
14.934217,56,9347.46775
14.78472,56,9347.498189
15.976057,56,9347.529298
15.297358,56,9347.560699
14.790558,55,9347.592984
15.802926,56,9347.6235
14.636556,56,9347.652799
14.790059,56,9347.681414
17.649448,55,9347.709151
19.730463,55,9347.735559
20.077848,56,9347.765038
21.11116,55,9347.796082
22.773638,56,9347.826245
23.57575,55,9347.85531
15.558341,55,9347.89012
14.7669,57,9347.920426
14.66386,56,9347.95099
15.694969,56,9347.981423
14.924996,56,9348.013243
24.579615,56,9348.044355
14.806249,56,9348.071246
19.47091,55,9348.102681
14.97107,56,9348.955306
16.666887,56,9348.986383
21.102814,56,9349.014027
14.792489,56,9349.045521
24.054495,56,9349.079665
20.91999,56,9349.480538
15.294824,56,9349.527345
14.8268,56,9349.565289
18.05745,56,9349.596675
15.219789,56,9349.627001
16.09397,56,9349.653686
14.885238,56,9349.682756
17.465807,56,9349.711205
15.41106,56,9349.738809
15.442907,56,9349.773614
24.62547,56,9349.80256
15.7834015,56,9349.832302
14.969771,56,9349.859205
15.121937,56,9349.893865
14.922558,56,9349.927331
20.702417,56,9349.958812
21.234903,56,9349.991036
24.564688,56,9350.026392
15.299269,56,9350.055708
24.197908,56,9350.084451
14.5320835,56,9350.111307
16.705894,56,9350.142882
15.085751,56,9350.175064
15.754672,56,9350.204591
15.282345,56,9350.233759
20.024712,56,9350.261669
14.726949,56,9350.289912
14.738605,56,9350.319502
24.440584,56,9350.352423
15.991831,57,9350.380357
14.559075,56,9350.409659
15.352885,56,9351.190476
15.617237,56,9351.222955
15.259193,55,9351.253757
16.043642,56,9351.284365
23.47594,55,9351.314018
14.479898,56,9351.342133
14.631821,55,9351.370616
14.490449,56,9351.399815
14.874613,55,9351.428686
21.068687,56,9351.460568
14.553148,55,9351.495261
14.566045,56,9351.525115
22.874922,56,9351.554338
15.3559675,56,9351.58436
14.533044,56,9351.616127
16.347748,56,9351.645491
14.849755,56,9351.674295
22.31687,56,9351.701946
14.159496,55,9351.730504
16.653238,55,9351.758124
20.167784,56,9351.79021
14.577186,56,9351.819327
14.625971,56,9351.848366
14.13186,55,9351.878473
23.419146,56,9351.914869
14.480545,56,9351.944012
14.299642,55,9351.974003
14.507322,56,9352.003849
14.807522,55,9352.031904
16.20166,57,9352.062138
16.196024,56,9352.090789
14.226045,55,9352.119999
14.564232,55,9352.15213
14.922256,56,9352.183299
19.767155,55,9352.210692
23.619402,56,9352.237797
17.114248,56,9352.26768
14.854335,56,9353.173832
14.76083,55,9353.203896
14.442054,56,9353.234239
18.067259,55,9353.263715
14.525998,56,9353.292721
22.777634,56,9353.321757
14.890798,56,9353.348549
14.63019,56,9353.376621
16.698483,57,9353.407159
23.442638,55,9353.43413
15.291294,56,9353.464015
18.204634,56,9353.494582
23.154293,56,9353.524964
14.027397,55,9353.556989
15.640489,56,9353.592242
17.739513,55,9353.619828
14.989708,56,9353.650696
14.709552,56,9353.68068
15.750212,56,9353.710223
14.609316,56,9353.737586
16.8966,57,9353.766837
14.926855,57,9353.797066
23.437925,56,9353.826143
14.64228,56,9353.85678
17.465317,56,9353.88954
14.398026,55,9353.919367
14.913949,56,9353.950286
22.74377,55,9353.97938
16.834316,56,9354.007751
15.946904,56,9354.037249
16.415302,55,9354.066432
16.169191,56,9354.095033
18.511728,55,9354.123216
15.106349,57,9354.153597
14.715991,56,9354.184859
16.297525,56,9354.216521
13.991558,55,9354.249002
15.42678,55,9355.258374
15.062022,54,9355.286564
14.410944,54,9355.313338
22.537746,53,9355.342317
13.929728,54,9355.370192
15.168303,53,9355.395577
23.261318,54,9355.424643
13.763103,53,9355.453182
13.7957735,54,9355.482421
17.385584,52,9355.509828
13.711617,52,9355.536097
16.052773,52,9355.563633
13.558253,53,9355.593374
14.795891,53,9355.623333
17.980515,53,9355.658028
13.343374,52,9355.684303
22.850056,53,9355.712201
12.992538,51,9355.739267
13.5268345,53,9355.764884
13.978193,54,9355.793309
14.895418,53,9355.819544
15.70582,53,9355.847722
22.5882,53,9355.874729
13.583461,52,9355.9012
15.252856,53,9355.93575
14.242885,52,9355.963736
13.415838,52,9355.992207
14.060627,53,9356.018157
22.321255,53,9356.049264
13.7773075,53,9356.079704
14.285633,53,9356.10839
15.760749,52,9356.138198
14.580358,55,9356.168218
22.826992,54,9356.194947
14.075773,52,9356.221389
13.526445,52,9356.256374
14.418651,54,9356.290521
13.590924,52,9356.31665
21.624374,52,9357.175887
21.544825,58,9357.210725
14.668822,57,9357.244087
17.381311,58,9357.275107
17.359211,58,9357.304992
14.667109,58,9357.337393
14.852381,57,9357.370259
15.84742,60,9357.407468
22.488132,58,9357.436341
14.897931,58,9357.465218
14.49681,56,9357.493021
14.772139,57,9357.522752
15.435127,57,9357.551331
15.117812,57,9357.582373
14.49782,55,9357.610687
18.439243,60,9357.643823
15.009914,55,9357.678351
21.356535,56,9357.71639
15.665473,60,9357.74824
16.10294,57,9357.779154
22.268553,57,9357.810818
22.35064,58,9357.840527
16.577059,59,9357.873217
21.488379,57,9357.906618
14.971965,56,9357.937051
22.759542,58,9357.972315
21.495853,58,9358.001061
15.568381,59,9358.030946
15.579206,58,9358.063648
23.846277,61,9358.096697
17.42402,59,9358.130984
15.407498,58,9358.161963
15.29781,59,9358.193741
14.142352,56,9358.227043
22.71712,58,9358.258197
21.585945,56,9358.286886
14.926387,58,9359.23872
14.7714615,58,9359.694331
19.119883,59,9359.727057
15.2051935,58,9359.765464
15.661147,59,9359.79666
15.483498,59,9359.829258
16.216282,57,9359.858421
15.372466,60,9359.890801
15.647215,59,9359.925162
15.645211,58,9359.958795
23.527355,60,9359.989337
15.188915,60,9360.017884
14.671336,57,9360.046141
19.696758,58,9360.078993
23.039743,58,9360.109568
16.272585,58,9360.141038
18.86398,61,9360.17463
15.27617,59,9360.210019
14.671393,58,9360.242797
16.48413,57,9360.275118
19.194387,59,9360.302963
17.84556,57,9360.331353
15.05831,60,9360.364906
15.083101,58,9360.395544
15.087336,59,9360.426086
16.602953,60,9360.454729
19.889202,59,9360.485799
19.630096,58,9360.516928
14.765823,58,9360.54884
19.97793,60,9360.579061
22.930063,59,9360.61211
17.781195,59,9360.643465
16.148746,59,9360.671841
20.074425,58,9360.699161
17.125233,59,9360.731844
16.380592,64,9361.516677
15.641673,63,9361.552042
22.943644,63,9361.584429
17.766714,63,9361.617077
15.541104,63,9361.649839
18.554358,65,9361.689486
22.919289,63,9361.720748
15.483503,63,9361.752033
23.753279,64,9361.784157
22.911057,62,9361.821093
21.120329,62,9361.854829
20.314081,63,9361.889192
24.035759,65,9361.921398
22.919159,63,9361.956999
18.622063,65,9361.994109
16.451754,62,9362.026004
15.9386215,63,9362.060644
15.543526,63,9362.090756
17.29395,65,9362.124782
18.08662,62,9362.15692
17.776037,65,9362.190251
15.41682,62,9362.221076
23.396177,63,9362.256902
15.766529,63,9362.293245
17.258764,63,9362.328555
15.635049,63,9362.361614
23.02719,62,9362.393046
21.869085,63,9362.426044
17.90939,62,9362.459098
16.604445,64,9362.493827
16.884575,62,9362.52363
24.77932,67,9362.559466
17.919203,62,9363.44244
16.308258,65,9363.480451
16.985733,64,9363.513485
16.275171,63,9363.547655
20.412554,66,9363.583656
23.434664,63,9363.61676
15.88625,63,9363.647775
15.970401,64,9363.682867
18.136377,63,9363.718769
16.03485,64,9363.751343
17.58823,64,9363.7856
16.325905,65,9363.82121
15.540351,63,9363.854415
24.136442,65,9363.895635
16.446955,64,9363.930739
15.475697,63,9363.962702
22.99023,62,9364.001432
24.100412,65,9364.036597
20.418377,66,9364.069273
16.932697,65,9364.104072
15.547711,63,9364.137938
17.111423,65,9364.172191
16.875927,63,9364.208428
15.81177,64,9364.244119
22.97335,62,9364.275078
17.137968,64,9364.31099
17.791445,63,9364.344528
19.985376,62,9364.376154
15.475618,62,9364.408126
15.840896,64,9364.439565
16.601892,64,9364.472115
22.917542,63,9364.506188
17.353167,63,9365.385517
18.790787,61,9365.419749
16.340097,62,9365.452645
19.187094,63,9365.491671
22.636528,62,9365.525256
18.652956,60,9365.556464
18.345592,64,9365.58966
23.16681,63,9365.6202
23.53459,62,9365.653605
22.402817,62,9365.687123
15.826711,64,9365.721086
16.765993,64,9365.755764
20.418943,63,9365.789365
17.278524,61,9365.819602
15.54621,63,9365.850724
16.43072,62,9365.881323
16.639362,64,9365.914838
15.47293,63,9365.954117
19.163187,63,9365.990329
15.834459,63,9366.029491
15.548457,61,9366.062153
17.400862,64,9366.095273
23.084124,61,9366.127243
15.899959,64,9366.16078
15.237307,62,9366.19334
22.480614,61,9366.223854
15.597834,63,9366.255462
18.583963,64,9366.287779
15.481899,62,9366.319282
24.03412,64,9366.354596
23.745731,62,9366.383849
17.552742,63,9366.418658
22.537004,62,9366.45343
15.970254,64,9367.385683
15.272088,62,9367.420461
16.989164,63,9367.454885
18.84442,63,9367.492306
15.240034,61,9367.522937
15.522245,62,9367.558007
16.385653,62,9367.594468
15.577973,63,9367.625732
15.403832,61,9367.656462
15.940681,64,9367.687155
16.939404,63,9367.719121
23.661613,63,9367.754979
15.32531,62,9367.79067
17.128206,62,9367.821738
20.984207,63,9367.854172
16.510008,62,9367.888491
16.13931,63,9367.921354
17.716326,64,9367.954835
16.631535,66,9367.993611
15.910057,63,9368.032817
15.9358835,63,9368.0676
17.342833,62,9368.099117
15.359966,62,9368.130234
15.856211,62,9368.160753
17.508612,63,9368.193602
16.715506,65,9368.226391
20.254566,63,9368.260755
19.7869,63,9368.295425
15.524381,62,9368.332604
15.8444,63,9368.362495
