#{"t_start": 1754811304.1796522, "env_id": "None"}
r,l,t
284.64883,299,1689.208618
289.1404,299,1689.567385
280.57257,299,1690.723917
282.24405,299,1691.113635
289.2999,299,1691.438378
287.99918,299,1691.735398
288.31653,299,1692.053691
290.10095,299,1692.335367
287.53268,299,1692.690518
278.10556,299,1692.970059
284.68332,299,1693.273114
279.8166,299,1693.579993
285.44177,299,1693.893008
286.8402,299,1694.209228
278.0811,299,1694.531383
282.87598,299,1694.81601
290.63455,299,1695.920946
289.15015,299,1696.236778
287.69846,299,1696.532129
284.4807,299,1696.821642
279.65213,299,1697.113602
288.64713,299,1697.429571
288.66592,299,1697.726324
289.93774,299,1698.040149
289.78192,299,1698.373469
283.8165,299,1698.672108
285.9605,299,1698.959136
287.55356,299,1699.26437
288.19183,299,1699.55531
280.34637,299,1699.829992
289.00073,299,1701.265918
288.81592,299,1701.578121
284.20886,299,1701.918452
282.5243,299,1702.230125
283.2831,299,1702.568707
281.3951,299,1702.859809
286.67197,299,1703.137042
281.48578,299,1703.413352
284.69308,299,1703.714573
288.40225,299,1703.996834
278.50754,299,1704.334196
286.5401,299,1704.646416
282.58453,299,1704.988164
283.018,299,1706.050132
284.54214,299,1706.340632
287.56763,299,1706.64077
286.04816,299,1706.956878
288.18936,299,1707.317961
287.54135,299,1707.608247
282.02396,299,1707.886457
282.917,299,1708.171755
290.32248,299,1708.476342
283.73254,299,1708.78567
289.12265,299,1709.093247
280.1498,299,1709.386402
291.47635,299,1709.731294
286.7788,299,1710.063529
285.98932,299,1711.347771
281.38678,299,1711.647738
289.97366,299,1713.390429
285.4593,299,1713.686632
280.97464,299,1713.998897
276.92032,299,1714.292891
282.21625,299,1714.583645
279.31192,299,1714.874649
287.02066,299,1715.270663
285.8467,299,1715.602287
289.27985,299,1715.986371
289.24265,299,1716.292531
286.02487,299,1716.588714
290.63107,299,1716.879567
